Wall time,Step,Value
1721052590.4040568,1,2.4609761238098145
1721052646.5399382,2,2.415153980255127
1721052717.4175134,3,2.3331305980682373
1721052796.1790617,4,2.3386545181274414
1721052875.6870167,5,2.345731496810913
1721052976.549449,6,2.3760740756988525
1721053054.934131,7,2.3513083457946777
1721053134.1892169,8,2.310957908630371
1721053214.2440708,9,2.321743488311768
1721053293.3927116,10,2.2225747108459477
1721053393.307789,11,2.38649582862854
1721053471.6046033,12,2.31369686126709
1721053551.1045642,13,2.135326385498047
1721053631.1144478,14,1.9324562549591064
1721053709.4637122,15,1.8974250555038448
1721053806.2509365,16,2.066852569580078
1721053883.8063722,17,1.8795831203460691
1721053962.8277586,18,1.738323211669922
1721054041.5892923,19,1.7453107833862305
1721054120.831835,20,1.709273338317871
1721054217.8463807,21,1.918107390403748
1721054295.3730943,22,1.836180090904236
1721054372.701223,23,1.7442762851715088
1721054448.843568,24,1.6911967992782593
1721054523.4091582,25,1.7208778858184814
1721054620.4566677,26,2.2297279834747314
1721054697.2026794,27,2.269042491912842
1721054773.162603,28,2.2978901863098145
1721054847.9827678,29,2.343002796173096
1721054923.80902,30,2.295462131500244
1721055020.543282,31,2.2503256797790527
1721055099.2136416,32,2.221734046936035
1721055177.5163243,33,2.1286709308624268
1721055252.9017737,34,2.098304986953736
1721055327.8609214,35,2.153480529785156
1721055421.655909,36,2.30125093460083
1721055498.3601222,37,2.3410775661468506
1721055575.330135,38,2.34771466255188
1721055657.6704428,39,2.337193965911865
1721055737.748134,40,2.3517837524414062
1721055840.6087084,41,2.186912298202514
1721055921.3172908,42,2.18115496635437
1721055986.748336,43,2.194005250930786
1721056049.933127,44,2.148308515548706
1721056112.7892723,45,2.142193555831909
1721056204.16705,46,1.899531602859497
1721056267.5715394,47,1.9645395278930664
1721056332.2333024,48,2.005612373352051
1721056394.4125662,49,1.9945787191390991
1721056455.6022477,50,2.115164279937744
1721056544.2922883,51,1.6498966217041016
1721056607.56329,52,1.8463048934936523
1721056678.763625,53,1.9381349086761477
1721056746.4517963,54,2.007908344268799
1721056804.6185794,55,2.0740652084350586
1721056887.1845126,56,2.2268686294555664
1721056945.163661,57,2.230605363845825
1721057004.1957147,58,2.174683094024658
1721057062.5839148,59,2.1040775775909424
1721057119.0405295,60,2.0869741439819336
1721057195.8156035,61,2.1358890533447266
1721057248.1825807,62,2.088900566101074
1721057304.128902,63,2.1035923957824707
