Wall time,Step,Value
1721052530.0368876,1,2.462148427963257
1721052580.8482337,2,2.4638047218322754
1721052632.4922557,3,2.450913906097412
1721052687.6978197,4,2.428673267364502
1721052746.5735626,5,2.421535015106201
1721052807.494424,6,2.429263114929199
1721052870.294125,7,2.414484739303589
1721052932.8233848,8,2.394378185272217
1721052995.668111,9,2.361884593963623
1721053057.115288,10,2.323873519897461
1721053115.179623,11,2.365037441253662
1721053172.6239493,12,2.4031424522399902
1721053232.7768524,13,2.431438446044922
1721053289.9114594,14,2.437990665435791
1721053350.0311563,15,2.4396653175354004
1721053410.9097996,16,2.4166722297668457
1721053470.1726663,17,2.426424503326416
1721053529.451355,18,2.3985419273376465
1721053587.9445288,19,2.3404288291931152
1721053644.9445696,20,2.424093008041382
1721053705.3129935,21,2.428886890411377
1721053766.8997817,22,2.3151750564575195
1721053828.7513323,23,2.25111722946167
1721053887.1926887,24,2.207808017730713
1721053948.0223014,25,2.1293063163757324
1721054008.3107193,26,2.1327834129333496
1721054069.6485708,27,2.0118839740753174
1721054131.431631,28,1.8256824016571045
1721054196.4151616,29,1.8726533651351929
1721054268.416177,30,1.9703775644302368
1721054340.9539497,31,1.9928550720214844
1721054413.024256,32,1.9902747869491575
1721054482.2533913,33,1.9469197988510127
1721054549.0782638,34,1.9632794857025144
1721054615.8443234,35,1.9643239974975584
1721054683.887419,36,1.8856852054595947
1721054753.3277304,37,1.7610969543457031
1721054823.4134655,38,1.7415447235107422
1721054893.6948776,39,1.6292297840118408
1721054962.732318,40,1.5421768426895142
1721055031.591634,41,1.3934884071350098
1721055104.1324396,42,1.4061543941497805
1721055176.572729,43,1.4081087112426758
1721055245.8906076,44,1.5187145471572876
1721055318.1629162,45,1.6486899852752686
1721055392.084685,46,1.625793218612671
1721055462.4613483,47,1.7165031433105469
1721055533.648139,48,1.477632761001587
1721055608.1225471,49,1.4696528911590576
1721055683.6063683,50,1.398371696472168
1721055755.5849347,51,1.208046555519104
1721055826.1149654,52,1.307694673538208
1721055897.962895,53,1.420680284500122
1721055968.1751878,54,1.2455940246582031
1721056037.697331,55,1.0026681423187256
1721056103.1635425,56,0.9917250871658324
1721056165.4582071,57,1.2530533075332642
1721056229.1783595,58,0.9773632884025574
1721056293.351568,59,0.7300247550010681
1721056360.7461731,60,0.7376661896705627
1721056427.9531977,61,0.9019747972488404
1721056496.564472,62,1.0411914587020874
1721056558.7749152,63,0.9269858598709106
1721056622.5339177,64,0.6842876672744751
1721056694.3455,65,0.7110206484794617
1721056761.376345,66,0.3228061199188232
1721056820.7538495,67,0.388178676366806
1721056876.490745,68,1.0097984075546265
1721056929.8287332,69,0.6404227614402771
1721056985.609987,70,0.2266947776079177
1721057042.3917189,71,0.5255880355834961
1721057100.1382604,72,0.33179372549057
1721057156.0231972,73,0.3871060013771057
1721057206.831959,74,0.3398147523403168
1721057256.0986798,75,0.2090611755847931
1721057305.8032613,76,0.1823656558990478
1721057357.5291672,77,0.1951678246259689
1721057409.7620902,78,0.1935637444257736
1721057460.1682963,79,0.2163888663053512
1721057510.2019618,80,0.1774535626173019
1721057558.4993093,81,0.2800909280776977
1721057609.1072502,82,0.1075218319892883
1721057660.3618152,83,0.0908762663602829
1721057709.909191,84,0.0717519372701644
1721057758.9502225,85,0.1905402541160583
1721057810.8490362,86,0.4496456980705261
1721057861.4122095,87,0.4750995635986328
1721057911.0648036,88,0.5928984880447388
1721057961.181319,89,0.4486676752567291
1721058012.5753405,90,0.3447709381580353
1721058062.0587523,91,0.093449518084526
1721058112.0302064,92,0.3812691271305084
1721058160.2832868,93,0.195991113781929
1721058209.9682872,94,0.065562330186367
1721058260.2754412,95,0.0655360668897628
1721058310.290771,96,0.1361080110073089
1721058359.3982286,97,0.4229109287261963
1721058406.7191222,98,0.1216677278280258
1721058454.9858727,99,0.1005920618772506
1721058504.386507,100,0.2051161974668502
1721058554.6718996,101,0.2531831264495849
1721058603.015637,102,0.222126767039299
1721058653.557175,103,0.1140329837799072
1721058703.522188,104,0.2283287942409515
1721058755.2730055,105,0.7446349263191223
1721058818.137972,106,0.8715422749519348
1721058885.1129923,107,0.7524948120117188
1721058949.2374735,108,0.1573752760887146
1721059014.697762,109,0.6854296326637268
1721059081.1282835,110,0.7070132493972778
1721059149.1168644,111,0.3460319936275482
1721059217.8910968,112,0.2824994623661041
1721059286.6520865,113,0.2903767228126526
1721059356.019447,114,0.2040352821350097
1721059427.2979195,115,0.2530826926231384
1721059496.7164617,116,0.1890248358249664
1721059564.024126,117,0.2083843201398849
1721059631.7598248,118,0.1763974875211715
1721059698.9075828,119,0.1462475806474685
1721059765.8588526,120,0.1185417771339416
1721059829.2365446,121,0.1131945848464965
1721059896.4377198,122,0.1008595824241638
1721059966.8423808,123,0.1039005294442176
