Wall time,Step,Value
1721052505.6917305,40,0.132678136229515
1721052527.3119023,60,0.1717391312122345
1721052539.5312338,70,0.1198428273200988
1721052565.4854324,90,0.2307692319154739
1721052588.873242,110,0.2589641511440277
1721052600.436182,120,0.1588983088731765
1721052612.9236262,130,0.1589537262916565
1721052626.1173985,140,0.1418764293193817
1721052638.5062342,150,0.2545454502105713
1721052650.7783935,160,0.1413276195526123
1721052663.9728253,170,0.1452991515398025
1721052675.7851996,180,0.1466395109891891
1721052687.9060383,190,0.1812366694211959
1721052700.247232,200,0.1454138755798339
1721052714.6365411,210,0.2087682634592056
1721052747.7814598,230,0.1818181872367859
1721052783.1008604,250,0.2258726954460144
1721052797.5350947,260,0.2203389853239059
1721052869.3170254,310,0.2095435708761215
1721052883.891371,320,0.1876247525215149
1721052900.5434756,330,0.2183673530817031
1721052915.9379332,340,0.1670190244913101
1721052930.1577425,350,0.2337398380041122
1721052960.134653,370,0.1920792013406753
1721053002.7857175,400,0.2024793326854705
1721053018.0824208,410,0.2016129046678543
1721053048.1758416,430,0.2495201528072357
1721053065.2538352,440,0.2171189934015274
1721053083.8005028,450,0.2173912972211837
1721053100.8399572,460,0.169960469007492
1721053134.7022033,480,0.1628959327936172
1721053168.249758,500,0.1793248951435089
1721053184.4706922,510,0.2655601799488067
1721053236.0989232,540,0.2173912972211837
1721053252.7404923,550,0.1680327802896499
1721053269.2325375,560,0.1850311905145645
1721053287.392974,570,0.2066805809736251
1721053304.0184186,580,0.1622137427330017
1721053352.2362416,610,0.1370967775583267
1721053367.0481734,620,0.1758893281221389
1721053398.6025784,640,0.1282051354646682
1721053433.5790868,660,0.1807692348957061
1721053450.3684497,670,0.189453125
1721053467.0093913,680,0.1899999976158142
1721053485.16555,690,0.1549019664525985
1721053502.34706,700,0.210953339934349
1721053537.0431895,720,0.2193159013986587
1721053555.534454,730,0.2621951103210449
1721053573.15338,740,0.2156057506799698
1721053590.2596643,750,0.2045928984880447
1721053625.1064885,770,0.1588235348463058
1721053657.07923,790,0.1823770552873611
1721053674.6056623,800,0.1963927894830703
1721053709.776428,820,0.25
1721053757.886274,850,0.246119737625122
1721053773.643141,860,0.257999986410141
1721053788.3276002,870,0.2949495017528534
1721053803.6728914,880,0.2907949686050415
1721053819.8801184,890,0.2745490968227386
1721053835.4990468,900,0.2839248478412628
1721053867.5986078,920,0.3174946010112762
1721053916.2523904,950,0.2983871102333069
1721054000.0807996,1000,0.240700215101242
1721054049.6886165,1030,0.2890792191028595
1721054084.2089715,1050,0.3036876320838928
1721054100.5761328,1060,0.297117531299591
1721054117.047463,1070,0.2850877046585083
1721054223.7251587,1140,0.3333333432674408
1721054276.9977503,1170,0.3035342991352081
1721054308.1231952,1190,0.3094736933708191
1721054324.413405,1200,0.294363260269165
1721054342.271542,1210,0.306748479604721
1721054408.044105,1250,0.2494432032108307
1721054424.4597957,1260,0.2850971817970276
1721054439.507862,1270,0.3515151441097259
1721054487.9051535,1300,0.3051546514034271
1721054503.575112,1310,0.2687927186489105
1721054551.1351318,1340,0.3266128897666931
1721054613.382547,1380,0.2881002128124237
1721054646.0221307,1400,0.2951167821884155
1721054680.1948147,1420,0.2711496651172638
1721054696.1152685,1430,0.2678185701370239
1721054712.8097043,1440,0.2596153914928436
1721054730.0522966,1450,0.2516411244869232
1721054746.3402786,1460,0.2606837749481201
1721054761.9903395,1470,0.2147368490695953
1721054793.6249895,1490,0.2952381074428558
1721054825.0469446,1510,0.3093525171279907
1721054873.2871623,1540,0.2307692319154739
1721054889.467264,1550,0.2650862038135528
1721054905.7024553,1560,0.2302631586790084
1721054938.963192,1580,0.2757009267807007
1721054952.9808028,1590,0.2560706436634063
1721054969.3240404,1600,0.2654867172241211
1721055001.1146338,1620,0.2556561231613159
1721055016.655708,1630,0.2305882424116134
1721055049.855912,1650,0.260869562625885
1721055066.283682,1660,0.2494279146194458
1721055099.920949,1680,0.1914893686771392
1721055117.1164043,1690,0.2914893627166748
1721055133.556538,1700,0.3304721117019653
1721055164.984552,1720,0.2337078601121902
1721055229.0252128,1760,0.2426966279745102
1721055245.8229322,1770,0.2831858396530151
1721055261.0296507,1780,0.2655246257781982
1721055276.4260075,1790,0.2172949016094207
1721055308.292849,1810,0.2116630673408508
1721055323.321345,1820,0.2586206793785095
1721055350.496003,1840,0.2816593945026397
1721055380.5134847,1860,0.2814645171165466
1721055394.3525102,1870,0.2952381074428558
1721055408.093669,1880,0.2474849075078964
1721055423.1515472,1890,0.2677824199199676
1721055452.6737905,1910,0.1695279031991958
1721055468.539687,1920,0.2874493896961212
1721055582.5940824,1990,0.2186836451292038
1721055652.5305195,2030,0.294117659330368
1721055718.731268,2070,0.3141025602817535
1721055734.649598,2080,0.2841409742832184
1721055751.9227092,2090,0.2729124128818512
1721055816.4695022,2130,0.246478870511055
1721055831.7042568,2140,0.2734530866146087
1721055847.1164503,2150,0.2625820636749267
1721055863.5178585,2160,0.2264574021100998
1721055913.3607802,2190,0.2516853809356689
1721055928.4143367,2200,0.2191489338874817
1721055960.3973107,2220,0.2456896603107452
1721055975.1224988,2230,0.2754880785942077
1721055990.14089,2240,0.2668161392211914
1721056021.4660552,2260,0.2272727340459823
1721056036.4584754,2270,0.2961275577545166
1721056050.9122567,2280,0.3025404214859009
1721056081.3557248,2300,0.2982062697410583
1721056095.8937683,2310,0.2441613525152206
1721056110.5030315,2320,0.2416851371526718
1721056126.3391268,2330,0.3205417692661285
1721056140.9179003,2340,0.2688172161579132
1721056154.6533427,2350,0.2416851371526718
1721056202.868698,2380,0.3438818454742431
1721056217.9351437,2390,0.2629399597644806
1721056248.3817365,2410,0.2311111092567443
1721056309.603907,2450,0.2582781314849853
1721056324.0545638,2460,0.2511210739612579
1721056354.35754,2480,0.2579852640628814
1721056370.4664304,2490,0.2307692319154739
1721056385.2967632,2500,0.2672811150550842
1721056400.4773486,2510,0.2866972386837005
1721056415.6205816,2520,0.2467248886823654
