Wall time,Step,Value
1721061906.8595989,161,0.0594241693615913
1721063988.1549077,201,2.459947109222412
1721064037.635733,202,2.4454736709594727
1721064090.090588,203,2.435497522354126
1721064140.7974603,204,2.392580032348633
1721064191.5548368,205,2.3600239753723145
1721064241.9185848,206,2.331947565078736
1721064292.6740084,207,2.3852360248565674
1721064344.9326413,208,2.282836437225342
1721064396.4552302,209,2.2288177013397217
1721064445.7168348,210,2.2236416339874268
1721064496.6135192,211,2.1147055625915527
1721064549.8905213,212,2.1609702110290527
1721064602.5558188,213,2.143816471099853
1721064653.5784023,214,1.7014487981796265
1721064704.3354695,215,1.3572442531585691
1721064754.8474412,216,1.4037307500839231
1721064803.651105,217,1.3208153247833252
1721064854.632967,218,1.3900926113128662
1721064904.8266742,219,0.5890977382659912
1721064953.37147,220,0.5577083230018616
1721065003.4475515,221,0.5962749719619751
1721065057.643348,222,0.8206514120101929
1721065109.3260894,223,0.2911091446876526
1721065160.1273165,224,0.1091487780213356
1721065214.301066,225,0.1686791032552719
1721065266.2630074,226,0.1051329001784324
1721065316.2563543,227,0.1245669275522232
1721065367.927436,228,0.2617470026016235
1721065421.3038447,229,0.1305330991744995
1721065474.289345,230,1.4517802000045776
1721065524.223555,231,1.3323287963867188
1721065576.099826,232,1.4173495769500732
1721065625.9597564,233,0.8923066854476929
1721065676.0633998,234,0.982048511505127
1721065728.2976842,235,0.6352128982543945
1721065778.1089742,236,1.0265142917633057
1721065829.218524,237,0.6837063431739807
1721065880.7967298,238,0.9410508871078492
1721065934.141672,239,0.7167774438858032
1721065987.7931454,240,0.5664651989936829
1721066041.023088,241,0.3571276366710663
1721066092.9906948,242,0.2694897055625915
1721066145.447874,243,0.4099017083644867
1721066196.235311,244,0.3634740710258484
1721066245.0704565,245,0.1893647015094757
1721066294.6562326,246,0.2112237215042114
1721066346.6757596,247,0.2273385524749755
1721066397.7274835,248,0.2380704879760742
1721066447.4461117,249,0.2363980561494827
1721066496.8409348,250,0.160945788025856
1721066545.0177364,251,0.19209685921669
1721066591.1822803,252,0.1751066148281097
1721066638.100552,253,0.2789585888385772
1721066686.0644803,254,0.1978484094142913
1721066732.6745508,255,0.1997862160205841
1721066780.5156288,256,0.0919443219900131
1721066827.9224267,257,0.0674191042780876
1721066875.1330442,258,0.1131005063652992
1721066921.7154586,259,0.0908558517694473
1721066968.9148934,260,0.0495837852358818
1721067016.7077844,261,0.049003891646862
1721067060.9245694,262,0.056533358991146
1721067104.3748538,263,0.0406340658664703
1721067150.9965975,264,0.0478093288838863
1721067195.0878654,265,0.0362726114690303
1721067237.4536602,266,0.0409490764141082
1721067280.9314256,267,0.0315343216061592
1721067326.7881606,268,0.0979795306921005
1721067371.5663512,269,0.0919834896922111
1721067415.4520075,270,0.2504770159721374
1721067463.6985571,271,0.1364353895187378
1721067508.256935,272,0.0425769165158271
1721067552.31401,273,0.1007781252264976
1721067594.6329598,274,0.0803098827600479
1721067637.7956245,275,0.0540153160691261
1721067680.8663745,276,0.0569832026958465
1721067723.7806013,277,0.122034765779972
1721067765.871173,278,0.0714648962020874
1721067809.33852,279,0.040953803807497
1721067853.2836106,280,0.1038845404982566
1721067895.7115705,281,0.5394923090934753
1721067939.251446,282,0.178842157125473
1721067983.969589,283,0.1551091223955154
1721068028.873532,284,0.3250907957553863
1721068072.618338,285,0.4976874887943268
1721068115.286023,286,0.1802019029855728
1721068157.3906746,287,0.1449885070323944
1721068198.627598,288,0.3877495229244232
1721068240.8812523,289,0.3110778331756592
1721068283.5761323,290,0.097097173333168
1721068325.196684,291,0.103248581290245
1721068365.7693408,292,0.0738530978560447
1721068407.0570629,293,0.8091220855712891
1721068449.6588576,294,0.1736538559198379
1721068490.8433144,295,0.0787736847996711
1721068534.216727,296,0.0562271103262901
1721068580.1800988,297,0.3208020627498626
1721068625.0153744,298,0.2456500083208084
1721068670.5506337,299,0.3751003742218017
1721068715.6420052,300,0.1562137305736541
1721068761.298885,301,0.0653222799301147
1721068804.335405,302,0.3194815516471863
1721068848.2610123,303,0.2017384022474289
1721068892.7078834,304,0.165639042854309
1721068940.1171134,305,0.1430386006832122
1721068987.4184597,306,0.0538904890418052
1721069031.7328432,307,0.07068981975317
1721069073.0207124,308,0.1085389032959938
1721069116.258258,309,0.0910232588648796
1721069160.6533144,310,0.0542909875512123
1721069202.8114054,311,0.0635623261332511
1721069247.240378,312,0.3773714900016784
1721069290.9338596,313,0.2758084237575531
1721069334.4360034,314,0.2016790211200714
1721069377.7112234,315,0.211677148938179
1721069421.7771127,316,0.2917646467685699
1721069463.3562148,317,0.0823322162032127
1721069504.8676906,318,0.1415125429630279
1721069546.4425025,319,0.1575849950313568
1721069588.0151663,320,0.042813554406166
1721069629.0570643,321,0.0008044975111261
1721069670.653364,322,0.0008018717053346
1721069711.1359355,323,0.0009226644178852
1721069753.0986886,324,0.0549104623496532
1721069795.6417203,325,0.1582787930965423
1721069838.38069,326,0.0008534861844964
1721069880.611477,327,0.0056087551638484
1721069924.9198904,328,0.0135448779910802
1721069968.3362184,329,0.0545891635119915
1721070010.51801,330,0.0187255796045064
1721070053.328075,331,0.0483994260430336
1721070095.1535168,332,0.0008520229021087
1721070136.8369646,333,0.022364180535078
1721070178.4560351,334,0.048863086849451
1721070220.4724455,335,0.000858050014358
1721070261.653767,336,0.0074763782322406
1721070302.3705118,337,0.0276781767606735
1721070343.2674448,338,0.0008588905329816
1721070385.2723386,339,0.0187191534787416
1721070431.1845915,340,0.0008464266429655
1721070478.9560533,341,0.0008643687469884
1721070525.2634437,342,0.0087380865588784
1721070570.9363828,343,0.0093509871512651
1721070615.2474666,344,0.0402143560349941
1721070657.4032123,345,0.0135804312303662
1721070701.924405,346,0.0016542251687496
1721070745.5034437,347,0.0114358700811862
1721070789.225943,348,0.0024804044514894
1721070832.5564024,349,0.0171735808253288
1721070878.5931716,350,0.0009157989406958
1721070922.3058078,351,0.0009615478338673
1721070966.5691948,352,0.0009712319588288
1721071010.418329,353,0.0009582674829289
1721071054.8728385,354,0.0010005419608205
1721071098.287773,355,0.0009364704601466
1721071142.499577,356,0.0153977926820516
1721071184.894904,357,0.0009615917806513
1721071227.499823,358,0.0009987336816266
1721071271.908744,359,0.0009082577889785
1721071316.3306143,360,0.0013892516726627
1721071360.4723566,361,0.0008420469239354
1721071404.2290616,362,0.0062222355045378
1721071448.5522854,363,0.0208337791264057
1721071492.1156416,364,0.0008709196699783
1721071534.7864363,365,0.0046467380598187
1721071577.8750105,366,0.0008800512296147
1721071620.4987912,367,0.0008675552089698
1721071662.9768016,368,0.0008611974189989
1721071705.1434538,369,0.0054563749581575
1721071748.0925105,370,0.0010125678963959
1721071791.4404106,371,0.0043161660432815
1721071835.3325884,372,0.0008334628073498
1721071877.3091638,373,0.0008106777677312
1721071918.4163227,374,0.0165356323122978
1721071959.9036224,375,0.0008776017348282
1721072005.2508605,376,0.0009110282408073
1721072045.8639877,377,0.001534724375233
1721072087.0991237,378,0.0016310063656419
1721072128.5990157,379,0.0008338382467627
1721072170.0561357,380,0.0008446666179224
1721072211.3150916,381,0.0062107457779347
1721072252.372274,382,0.0008665333734825
1721072293.6970673,383,0.0007882608333602
1721072333.978634,384,0.0009332921472378
1721072374.6781957,385,0.0273675266653299
1721072415.890382,386,0.0643416941165924
1721072457.5615308,387,0.0639722272753715
1721072499.5899622,388,0.0020532277412712
1721072541.438377,389,0.0053491275757551
1721072582.7286165,390,0.0070131383836269
1721072623.8011396,391,0.0010764318285509
1721072665.6355743,392,0.0008506219601258
1721072707.1271937,393,0.0488899573683738
1721072749.176603,394,0.146830528974533
1721072790.9063091,395,0.0871095135807991
1721072834.834818,396,0.1196450814604759
1721072877.28555,397,0.1265445798635482
1721072918.9404647,398,0.4402013421058655
1721072961.3605433,399,0.0012554818531498
1721073003.6906896,400,0.0045214286074042
