Wall time,Step,Value
1721052670.4922645,40,0.1228501200675964
1721052707.4889882,60,0.2239130437374115
1721052725.3547363,70,0.1198428273200988
1721052766.8703978,90,0.1981351971626281
1721052805.6981776,110,0.2111553847789764
1721052824.3066504,120,0.1779661029577255
1721052846.3448253,130,0.1649899333715438
1721052866.4451654,140,0.1327231079339981
1721052885.7681303,150,0.1878787875175476
1721052903.993096,160,0.1713062077760696
1721052924.0062032,170,0.1410256475210189
1721052941.739891,180,0.1649694442749023
1721052960.1866033,190,0.1385927498340606
1721052979.054833,200,0.1901565939188003
1721053025.247602,210,0.1374722868204116
1721053061.3073828,230,0.1245059296488761
1721053102.8721642,250,0.1915322542190551
1721053122.3609846,260,0.1454918086528778
1721053219.9399104,310,0.1413721442222595
1721053239.2855487,320,0.2121212184429168
1721053261.083172,330,0.1784946173429489
1721053280.5227468,340,0.2222222238779068
1721053299.2636414,350,0.2063829749822616
1721053335.729066,370,0.1216814145445823
1721053388.520974,400,0.2105263173580169
1721053434.8579674,410,0.148888885974884
1721053474.2507668,430,0.1599999964237213
1721053493.9939137,440,0.188596487045288
1721053515.7638664,450,0.13905930519104
1721053535.124635,460,0.1684901565313339
1721053572.9975357,480,0.2004175335168838
1721053613.5113196,500,0.1543340384960174
1721053632.855175,510,0.2372505515813827
1721053690.663689,540,0.1149897351861
1721053709.944632,550,0.1452991515398025
1721053727.168656,560,0.1239316239953041
1721053746.0415237,570,0.1915367543697357
1721053763.5271654,580,0.1751662939786911
1721053843.589613,610,0.1266666650772094
1721053862.4865997,620,0.1696832627058029
1721053899.2598605,640,0.1939655244350433
1721053939.3927329,660,0.143171802163124
1721053957.7745843,670,0.1651785671710968
1721053976.3495233,680,0.1885245889425277
1721053998.5118434,690,0.1533742398023605
1721054017.4548988,700,0.21564482152462
1721054055.146243,720,0.1086065545678138
1721054076.1756165,730,0.21875
1721054094.942101,740,0.1395348906517028
1721054114.065839,750,0.1687242835760116
1721054149.6426375,770,0.1968810856342315
1721054183.085336,790,0.1543209850788116
1721054199.099259,800,0.1783439517021179
1721054262.3051417,820,0.2255319207906723
1721054322.3876753,850,0.1349693238735199
1721054340.995714,860,0.1618625223636627
1721054360.9680426,870,0.2452025562524795
1721054380.288261,880,0.2087682634592056
1721054402.086815,890,0.2213279604911804
1721054420.4431293,900,0.1986455917358398
1721054456.0792558,920,0.1683778166770935
1721054512.8303175,950,0.1916859149932861
1721054597.9708903,1000,0.1740041971206665
1721054680.246022,1030,0.1842696666717529
1721054718.1315112,1050,0.2609649002552032
1721054736.7343464,1060,0.2521008551120758
1721054755.0453844,1070,0.2057026475667953
1721054886.776119,1140,0.2154811769723892
1721054944.6652849,1170,0.1318681389093399
1721054981.1065624,1190,0.1582417637109756
1721054997.4595315,1200,0.1557017564773559
1721055043.273135,1210,0.1774193495512008
1721055122.3266392,1250,0.1616915464401245
1721055142.564881,1260,0.2023809552192688
1721055161.1879146,1270,0.2466063350439071
1721055218.1478078,1300,0.1853448301553726
1721055236.7427628,1310,0.1747126430273056
1721055291.8936667,1340,0.190476194024086
1721055360.4398727,1380,0.1466346085071563
1721055392.951754,1400,0.1666666716337204
1721055452.988502,1420,0.2144578248262405
1721055470.9503295,1430,0.1488372087478637
1721055490.2685776,1440,0.161572054028511
1721055510.9147484,1450,0.2279909700155258
1721055529.425962,1460,0.1548974961042404
1721055547.6655653,1470,0.1978022009134292
1721055589.3098476,1490,0.1810344755649566
1721055630.248453,1510,0.1306306272745132
1721055691.4925542,1540,0.2074592113494873
1721055710.8185985,1550,0.2254697233438491
1721055729.039966,1560,0.2199170142412185
1721055767.623278,1580,0.2266949117183685
1721055785.9845376,1590,0.1591928303241729
1721055804.8359149,1600,0.2252252250909805
1721055868.819867,1620,0.25
1721055888.5347922,1630,0.2311111092567443
1721055928.004371,1650,0.1860465109348297
1721055946.2779806,1660,0.2042553126811981
1721055981.4692829,1680,0.3002159893512726
1721056001.4723184,1690,0.2219917029142379
1721056019.4576323,1700,0.2342733144760131
1721056054.8143892,1720,0.2062499970197677
1721056124.5096316,1760,0.2412371188402176
1721056144.5482411,1770,0.1673306822776794
1721056160.2255356,1780,0.1919191926717758
1721056177.134035,1790,0.1956521719694137
1721056235.4985342,1810,0.144654095172882
1721056252.6374545,1820,0.215291753411293
1721056286.4036615,1840,0.25
1721056322.9564004,1860,0.2108433693647384
1721056340.6072285,1870,0.1818181872367859
1721056358.3096428,1880,0.1961206942796707
1721056378.160937,1890,0.1947261691093444
1721056413.8731997,1910,0.2275711148977279
1721056430.6968665,1920,0.2054507285356521
1721056555.3074677,1990,0.219780221581459
1721056649.78536,2030,0.1260683834552765
1721056726.0053697,2070,0.2153209149837494
1721056742.799639,2080,0.1987577676773071
1721056761.5086029,2090,0.1599229276180267
1721056823.952295,2130,0.1707818955183029
1721056838.8917203,2140,0.202000007033348
1721056852.9896083,2150,0.1621052622795105
1721056867.9624114,2160,0.2310606092214584
1721056910.9730422,2190,0.1550695896148681
1721056924.184711,2200,0.1810865253210067
1721056978.3932693,2220,0.2209073007106781
1721056992.868809,2230,0.2504970133304596
1721057007.5480387,2240,0.2738589346408844
1721057041.8075733,2260,0.2034883648157119
1721057058.489005,2270,0.1048218011856079
1721057074.0595877,2280,0.1917525827884674
1721057106.4609432,2300,0.1840490847826004
1721057121.7241583,2310,0.2358870953321457
1721057136.6493948,2320,0.1538461595773697
1721057152.8690195,2330,0.1786542981863021
1721057166.4533758,2340,0.1915789544582367
1721057179.885537,2350,0.2210526317358017
1721057222.1831603,2380,0.2139830440282821
1721057235.4371655,2390,0.2494226396083831
1721057287.840623,2410,0.284463882446289
1721057346.698604,2450,0.2791666686534881
1721057360.606733,2460,0.2231404930353164
1721057387.6252122,2480,0.1818181872367859
