Wall time,Step,Value
1721052607.8037958,40,42.242225646972656
1721052637.899738,60,25.16509246826172
1721052653.0834644,70,60.07704162597656
1721052689.1820853,90,24.85830307006836
1721052724.2768395,110,35.711219787597656
1721052742.908133,120,34.317745208740234
1721052764.5106623,130,37.42077255249024
1721052784.1818078,140,57.63818740844727
1721052803.8262422,150,37.37873077392578
1721052822.426962,160,33.030479431152344
1721052844.3848062,170,40.08625793457031
1721052864.2686684,180,47.20875930786133
1721052883.2912135,190,40.70660400390625
1721052901.167338,200,25.66158103942871
1721052946.1803262,210,57.47315216064453
1721052983.064215,230,36.89224624633789
1721053024.3389325,250,30.041881561279297
1721053042.1869617,260,20.9798641204834
1721053139.752831,310,41.17458724975586
1721053158.808789,320,22.59341049194336
1721053181.0964775,330,22.5355224609375
1721053200.6541667,340,3.348397254943848
1721053219.9751046,350,25.598283767700195
1721053260.4221306,370,57.54359436035156
1721053315.6910098,400,29.377729415893555
1721053359.6899068,410,34.09632873535156
1721053396.8691072,430,38.96855163574219
1721053415.9631574,440,42.17511749267578
1721053437.0983765,450,44.33352279663086
1721053456.259915,460,43.48841857910156
1721053495.2924535,480,12.22360610961914
1721053536.4741285,500,27.57387924194336
1721053556.1344385,510,22.102182388305664
1721053617.021514,540,62.89078521728516
1721053637.1486268,550,40.99150848388672
1721053655.9912329,560,44.31982421875
1721053677.934711,570,31.37248039245605
1721053696.8946557,580,30.814849853515625
1721053778.421531,610,50.77241134643555
1721053795.513553,620,32.864036560058594
1721053830.4688392,640,20.55112838745117
1721053871.1750455,660,21.86911392211914
1721053890.4073956,670,25.36069107055664
1721053909.2768097,680,30.565319061279297
1721053931.0288622,690,25.495014190673828
1721053949.9233603,700,18.46098899841309
1721053988.6008906,720,34.60123443603516
1721054010.5553553,730,21.491331100463867
1721054030.0587237,740,56.71038055419922
1721054049.259108,750,23.78854179382324
1721054089.6049807,770,10.38771629333496
1721054127.398424,790,29.29918098449707
1721054143.9944477,800,19.674211502075195
1721054202.2569485,820,40.39683532714844
1721054260.9700773,850,45.19168472290039
1721054279.7402248,860,36.44683074951172
1721054298.1743944,870,20.317750930786133
1721054317.1756847,880,19.49516868591309
1721054337.9781392,890,36.97018432617188
1721054356.2879136,900,18.30170249938965
1721054394.3523092,920,36.151309967041016
1721054450.3826902,950,30.709497451782227
1721054541.1551318,1000,37.74554061889648
1721054617.1005774,1030,31.95128059387207
1721054653.7437236,1050,38.345516204833984
1721054672.031844,1060,37.526893615722656
1721054690.4178176,1070,34.540260314941406
1721054820.2863886,1140,37.76956558227539
1721054875.3104925,1170,34.68424224853516
1721054912.053209,1190,35.633480072021484
1721054929.284001,1200,46.02970886230469
1721054973.6768615,1210,30.991853713989254
1721055044.122228,1250,33.733150482177734
1721055064.7087684,1260,45.937965393066406
1721055082.903409,1270,29.92909049987793
1721055140.1697483,1300,20.11768341064453
1721055158.4997182,1310,20.0666618347168
1721055214.1205444,1340,40.72856521606445
1721055287.6725016,1380,35.38957595825195
1721055322.9319644,1400,19.6753044128418
1721055381.8744345,1420,27.73565673828125
1721055396.5838563,1430,39.99869537353516
1721055412.4636514,1440,21.246143341064453
1721055431.326233,1450,28.637645721435547
1721055448.635109,1460,21.54585838317871
1721055466.258466,1470,26.55697059631348
1721055503.9274745,1490,12.500656127929688
1721055539.2698133,1510,36.09883880615234
1721055597.894888,1540,26.467891693115234
1721055616.2449715,1550,20.571144104003903
1721055634.9682324,1560,14.837623596191406
1721055675.207588,1580,34.934871673583984
1721055693.6335106,1590,20.09012031555176
1721055711.7268736,1600,17.47923469543457
1721055773.712554,1620,22.63060760498047
1721055790.7553763,1630,17.48693084716797
1721055827.3706815,1650,24.97798156738281
1721055844.615764,1660,32.28705978393555
1721055882.295748,1680,29.452112197875977
1721055902.5309908,1690,10.690141677856444
1721055920.2196407,1700,10.56006908416748
1721055955.9326658,1720,24.246845245361328
1721056025.9114008,1760,29.35049819946289
1721056045.3672328,1770,40.35739135742188
1721056062.873288,1780,19.868408203125
1721056079.6598897,1790,25.93769836425781
1721056138.4834151,1810,30.695241928100582
1721056154.5383084,1820,20.59390640258789
1721056187.0225637,1840,35.94951629638672
1721056222.0463157,1860,21.209705352783203
1721056238.912909,1870,24.433151245117188
1721056255.6403117,1880,17.057518005371094
1721056276.5944786,1890,18.96264266967773
1721056309.7947233,1910,18.536300659179688
1721056326.6633062,1920,18.348482131958008
1721056452.7260394,1990,18.75948715209961
1721056543.3582406,2030,29.06968688964844
1721056608.9804375,2070,22.915119171142575
1721056625.5461855,2080,18.091064453125
1721056644.9981031,2090,27.400680541992188
1721056719.001276,2130,14.055481910705566
1721056735.6182656,2140,24.85667991638184
1721056752.1876478,2150,36.92160034179688
1721056767.9729564,2160,27.80735969543457
1721056814.631348,2190,23.735239028930664
1721056828.9315166,2200,25.49472427368164
1721056882.349908,2220,23.050161361694336
1721056894.9832623,2230,20.51686286926269
1721056908.4550457,2240,27.861684799194336
1721056936.981616,2260,16.25108528137207
1721056951.1788602,2270,37.83670425415039
1721056966.6315565,2280,23.277286529541016
1721056996.6994576,2300,17.267433166503906
1721057011.185957,2310,1.8352227210998533
1721057026.5294354,2320,24.413898468017575
1721057043.4464717,2330,25.93760108947754
1721057058.667912,2340,19.27381134033203
1721057073.6756296,2350,25.46902084350586
1721057119.7161164,2380,9.78617000579834
1721057134.2938082,2390,29.9776611328125
1721057187.2773588,2410,19.01882743835449
1721057238.2981095,2450,19.91788482666016
1721057250.741389,2460,25.3145809173584
1721057275.5854833,2480,13.640174865722656
1721057290.659525,2490,21.18960189819336
1721057303.7265935,2500,35.5051155090332
1721057317.10477,2510,16.02281951904297
1721057329.8693223,2520,7.865234851837158
1721057382.6011145,2560,12.85552978515625
1721057423.4537444,2590,16.92238998413086
1721057436.000923,2600,3.817270040512085
1721057473.4381282,2610,10.19215965270996
1721057486.35791,2620,8.403462409973145
1721057511.2332666,2640,14.16062355041504
1721057561.8440475,2680,20.387428283691406
